id,host_id,listing_url,last_scraped,host_since,first_review,last_review,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,has_availability,instant_bookable,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calendar_updated,calculated_host_listings_count_shared_rooms,host_location,source,neighbourhood_group_cleansed
906504681954582678,16155084,https://www.airbnb.com/rooms/906504681954582678,2024-12-23,2014-05-29,2023-07-16,2024-08-04,Michael,,,91%,t,1,t,t,Midtown,32.74655,-117.15264,Entire home,Entire home/apt,6,2 baths,3.0,3.0,"[""Private pool"", ""Wifi"", ""Dishes and silverware"", ""Private hot tub"", ""Carbon monoxide alarm"", ""TV"", ""Heating"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Fire extinguisher"", ""Dryer"", ""Exterior security cameras on property"", ""Shower gel"", ""Pets allowed"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Fire pit"", ""Bed linens"", ""High chair"", ""Portable fans"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Backyard"", ""Body soap"", ""Sound system"", ""Smart lock"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Baking sheet"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Self check-in"", ""Freezer"", ""Barbecue utensils""]",t,f,$579.00,3,25,3.1,25.0,26,361,9,7,0,4.89,4.78,4.56,5.0,4.89,5.0,4.89,"STR-08276L, 649513",,0,"Encinitas, CA",city scrape,
907267068661326966,1703869,https://www.airbnb.com/rooms/907267068661326966,2024-12-23,2012-02-05,2023-06-25,2024-10-07,Michael,within an hour,100%,99%,t,10,t,t,Pacific Beach,32.80667329122987,-117.25320958498465,Entire guesthouse,Entire home/apt,2,1 bath,0.0,1.0,"[""Wifi"", ""Exercise equipment: yoga mat"", ""Dishes and silverware"", ""Toaster"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Window AC unit"", ""Pets allowed"", ""Shower gel"", ""Bikes"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Portable heater"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""Ocean view"", ""First aid kit"", ""Babysitter recommendations"", ""Outdoor furniture"", ""Ethernet connection"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Coffee maker"", ""Clothing storage: closet"", ""Self check-in"", ""Freezer"", ""Shared beach access"", ""Laundromat nearby"", ""Room-darkening shades""]",t,f,$147.00,4,365,13.4,1125.0,0,20,33,15,0,4.94,4.82,4.88,4.88,4.97,4.94,4.79,"STR-08238L, 649452",,0,"San Diego, CA",city scrape,
911825516743008227,482084266,https://www.airbnb.com/rooms/911825516743008227,2024-12-23,2022-10-03,2023-09-10,2023-09-10,Jennifer,within an hour,100%,100%,t,5,t,t,Mira Mesa,32.923180862314005,-117.132235454104,Private room in home,Private room,1,1.5 baths,,,"[""Wifi"", ""Toaster"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Refrigerator"", ""Dryer \u2013 In building"", ""Dedicated workspace"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Free street parking"", ""Dining table"", ""Hot water kettle"", ""Bed linens"", ""Microwave"", ""Smart lock"", ""Clothing storage: walk-in closet"", ""Washer"", ""Hot water"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Coffee maker"", ""Self check-in""]",t,t,,32,365,32.0,1125.0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,0,"San Diego, CA",previous scrape,
923319628016908437,138788849,https://www.airbnb.com/rooms/923319628016908437,2024-12-23,2017-07-05,2023-07-03,2024-12-14,Michael,within an hour,100%,98%,t,2,t,t,North Hills,32.746274,-117.141162,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Stainless steel gas stove"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Oven"", ""Heating - split type ductless system"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Clothing storage: closet and wardrobe"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""AC - split type ductless system"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Private patio or balcony"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Sony sound system with aux"", ""Iron"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Ethernet connection"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Self check-in"", ""75 inch TV"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades""]",t,f,$138.00,3,62,3.5,1125.0,17,144,51,41,4,4.92,4.8,4.84,4.98,5.0,4.94,4.88,"STR-08355L, 627241",,0,"San Diego, CA",city scrape,
929386238735622778,173725843,https://www.airbnb.com/rooms/929386238735622778,2024-12-23,2018-02-16,2023-07-30,2024-03-09,Michael,within an hour,100%,100%,f,5,t,t,Mount Hope,32.71694272123412,-117.1094814829042,Entire home,Entire home/apt,6,1 bath,3.0,3.0,"[""Wifi"", ""Dishes and silverware"", ""Keypad"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Private hot tub - available all year, open 24 hours"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Window AC unit"", ""Pets allowed"", ""Exterior security cameras on property"", ""Shampoo"", ""Conditioner"", ""Cooking basics"", ""Bed linens"", ""Free parking on premises"", ""Essentials"", ""Iron"", ""Mountain view"", ""Kitchen"", ""Hot water"", ""Washer"", ""Self check-in"", ""Heating - split type ductless system""]",t,t,$189.00,5,90,5.0,1125.0,18,28,4,3,0,4.75,4.75,5.0,4.75,5.0,4.25,4.5,"STR-06475L, 647132",,0,"Bakersfield, CA",city scrape,
934689247235063767,7559349,https://www.airbnb.com/rooms/934689247235063767,2024-12-23,2013-07-18,2024-04-30,2024-09-19,Sara,within an hour,100%,100%,f,9,t,t,Clairemont Mesa,32.82205,-117.1805,Entire home,Entire home/apt,4,1.5 baths,2.0,2.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Rice maker"", ""Keypad"", ""Carbon monoxide alarm"", ""TV"", ""Heating"", ""Stove"", ""Smoke alarm"", ""Coffee"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Shower gel"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Gym"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Iron"", ""Outdoor furniture"", ""BBQ grill"", ""Baking sheet"", ""Exercise equipment"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Outdoor dining area"", ""Pool"", ""Coffee maker"", ""Hot tub"", ""Cleaning available during stay"", ""Self check-in"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades""]",t,f,$165.00,14,28,14.0,28.0,9,34,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"STR-02467L, 643750",,0,"San Diego, CA",city scrape,
948053146920953804,430148620,https://www.airbnb.com/rooms/948053146920953804,2024-12-23,2021-11-02,2023-08-06,2024-11-08,Michael,within an hour,100%,99%,t,5,t,t,North Hills,32.74739978627131,-117.14488073343348,Entire home,Entire home/apt,10,3.5 baths,3.0,5.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Central heating"", ""Pets allowed"", ""Free street parking"", ""Game console: Xbox 360"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Samsung stainless steel gas stove"", ""Indoor fireplace"", ""Private entrance"", ""Samsung refrigerator"", ""Bathtub"", ""Cooking basics"", ""Crib"", ""Hot water kettle"", ""Bed linens"", ""Private patio or balcony"", ""Free parking on premises"", ""Microwave"", ""Samsung stainless steel single oven"", ""Essentials"", ""Extra pillows and blankets"", ""Smart lock"", ""Iron"", ""First aid kit"", ""BBQ grill"", ""Ethernet connection"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Outdoor shower"", ""Cleaning available during stay"", ""Self check-in"", ""Luxury shampoo"", ""Room-darkening shades""]",t,t,$542.00,3,730,3.0,1125.0,23,23,13,10,0,5.0,5.0,4.85,4.92,5.0,5.0,4.92,"STR-10471L, 650943",,0,"Austin, TX",city scrape,
957612527306909725,531734799,https://www.airbnb.com/rooms/957612527306909725,2024-12-23,2023-08-14,2023-12-28,2024-11-30,Michael,within an hour,100%,97%,t,2,t,t,College Area,32.7594746,-117.0730184,Entire home,Entire home/apt,8,1 bath,2.0,6.0,"[""Safe"", ""Free washer \u2013 In building"", ""Toaster"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Free dryer \u2013 In building"", ""TV"", ""Private backyard \u2013 Fully fenced"", ""Smoking allowed"", ""Smoke alarm"", ""Sun loungers"", ""Drying rack for clothing"", ""Stainless steel gas stove"", ""Dedicated workspace"", ""Fire extinguisher"", ""Central heating"", ""Free street parking"", ""GE refrigerator"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Private entrance"", ""Coffee maker: drip coffee maker, Nespresso"", ""Theme room"", ""Bathtub"", ""Indoor fireplace: electric"", ""Portable heater"", ""Bidet"", ""Cooking basics"", ""Central air conditioning"", ""Ginger Lily Farms shampoo"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Smart lock"", ""Iron"", ""Single level home"", ""First aid kit"", ""Maytag stainless steel single oven"", ""Shared BBQ grill: gas"", ""Ethernet connection"", ""Beach essentials"", ""Fast wifi \u2013 345 Mbps"", ""Hot water"", ""Kitchen"", ""Private hot tub - available all year, open specific hours"", ""Books and reading material"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Movie theater"", ""Self check-in"", ""Window guards"", ""Room-darkening shades""]",t,f,$379.00,2,14,4.6,14.0,17,166,49,49,2,5.0,5.0,4.92,5.0,5.0,4.86,4.9,"STR-08934L, 650543",,0,"San Diego, CA",city scrape,
967462951183812938,534196772,https://www.airbnb.com/rooms/967462951183812938,2024-12-23,2023-08-27,2023-09-04,2023-09-04,Sara,within an hour,100%,100%,f,2,t,t,West University Heights,32.7647205116692,-117.14021451347814,Entire guesthouse,Entire home/apt,3,1 bath,0.0,2.0,"[""Safe"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Refrigerator"", ""Single oven"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Heating - split type ductless system"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Pets allowed"", ""Hair dryer"", ""Hangers"", ""Coffee maker: drip coffee maker, french press"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Paid resort access"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Private patio or balcony"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Baking sheet"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Clothing storage: walk-in closet"", ""Outdoor dining area"", ""Outdoor shower"", ""Shared backyard \u2013 Fully fenced"", ""Cleaning available during stay"", ""Electric stove"", ""Freezer"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,$149.00,3,365,3.0,365.0,0,35,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"STR-08593L, 650173",,0,"Carmel Valley, CA",city scrape,
967473426356852614,152233157,https://www.airbnb.com/rooms/967473426356852614,2024-12-23,2017-09-26,2023-09-04,2024-12-11,Michael,within an hour,100%,98%,,4,t,t,Balboa Park,32.72502,-117.13178,Entire home,Entire home/apt,4,1 bath,2.0,2.0,"[""Clothing storage: closet and dresser"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Ceiling fan"", ""Smoke alarm"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, HBO Max, Hulu, Netflix, Roku"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""AC - split type ductless system"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Smart lock"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Ethernet connection"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Radiant heating"", ""Self check-in"", ""Outdoor dining area"", ""Gas stove"", ""Frigidaire refrigerator"", ""Single oven"", ""Fast wifi \u2013 134 Mbps"", ""Freezer"", ""Room-darkening shades""]",t,t,$201.00,31,180,4.1,1125.0,15,343,40,31,3,4.95,4.98,4.83,4.85,5.0,5.0,4.85,"STR-08840L, 650721",,0,"San Diego, CA",city scrape,
979392653328984181,1458570,https://www.airbnb.com/rooms/979392653328984181,2024-12-23,2011-11-30,2024-01-28,2024-11-23,Jennifer,within an hour,100%,97%,t,1,t,t,North Hills,32.738232284293474,-117.11961343227637,Entire bungalow,Entire home/apt,6,1 bath,2.0,3.0,"[""Pack \u2019n play/Travel crib - always at the listing"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Fast wifi \u2013 267 Mbps"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""Portable air conditioning"", ""Private backyard \u2013 Fully fenced"", ""Ceiling fan"", ""Smoke alarm"", ""Drying rack for clothing"", ""Refrigerator"", ""Coffee"", ""Stainless steel gas stove"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Stainless steel single oven"", ""Ginger lily farms botanicals conditioner"", ""Pets allowed"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Standalone high chair - available upon request"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Indoor fireplace"", ""Private entrance"", ""Dining table"", ""Coffee maker: drip coffee maker, Nespresso"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Board games"", ""Bed linens"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Smart lock"", ""Iron"", ""Single level home"", ""50 inch HDTV with Netflix, Hulu, Disney+, standard cable"", ""First aid kit"", ""Babysitter recommendations"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Ginger lily farms botanicals body soap"", ""Kitchen"", ""Hot water"", ""Radiant heating"", ""Beach essentials"", ""Books and reading material"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Self check-in"", ""Freezer"", ""Ginger lily farms botanicals  shampoo"", ""Room-darkening shades""]",t,f,$234.00,2,90,5.3,1125.0,13,92,23,23,1,5.0,5.0,4.96,5.0,5.0,4.96,4.96,"STR-09050L, 651364",,0,"San Diego, CA",city scrape,
980762034350377478,534196772,https://www.airbnb.com/rooms/980762034350377478,2024-12-23,2023-08-27,2023-12-10,2023-12-10,Sara,within an hour,100%,100%,f,2,t,t,West University Heights,32.76274,-117.14154,Entire home,Entire home/apt,5,1 bath,2.0,3.0,"[""Clothing storage: closet and dresser"", ""Wifi"", ""Ginger Lily Farms Botanicals shampoo"", ""Toaster"", ""Dishes and silverware"", ""Backyard - Fully fenced"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Heating - split type ductless system"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Ginger Lily Farms Botanicals conditioner"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""LG stainless steel oven"", ""Blender"", ""Indoor fireplace"", ""Private entrance"", ""Dining table"", ""Ginger Lily Farms Botanicals body soap"", ""Bathtub"", ""Cooking basics"", ""Paid resort access"", ""Hot water kettle"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Coffee maker: drip coffee maker, espresso machine, french press"", ""Iron"", ""Single level home"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Outdoor shower"", ""LG induction stove"", ""Cleaning available during stay"", ""LG refrigerator"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""Barbecue utensils""]",t,t,$235.00,3,365,3.0,365.0,0,7,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"STR-08593L, 650173",,0,"Carmel Valley, CA",city scrape,
998111382681410027,187180054,https://www.airbnb.com/rooms/998111382681410027,2024-12-23,2018-04-30,2023-11-17,2024-08-31,Michael,within a few hours,100%,98%,t,2,t,t,La Jolla Village,32.865282031988706,-117.23325013369616,Entire rental unit,Entire home/apt,3,1 bath,0.0,2.0,"[""City skyline view"", ""Toaster"", ""Dishes and silverware"", ""Shared hot tub - available all year, open specific hours"", ""Long term stays allowed"", ""Free resort access"", ""Housekeeping - available at extra cost"", ""Keypad"", ""Carbon monoxide alarm"", ""Dove body soap"", ""Smoke alarm"", ""Courtyard view"", ""Drying rack for clothing"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""GE stainless steel electric stove"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Sun loungers"", ""Garden view"", ""Heating - split type ductless system"", ""Shower gel"", ""Free street parking"", ""Dove conditioner"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Private entrance"", ""Dining table"", ""AC - split type ductless system"", ""General Electric  stainless steel single oven"", ""Bathtub"", ""Cooking basics"", ""Bidet"", ""Dove shampoo"", ""Bed linens"", ""Mini fridge"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Fast wifi \u2013 251 Mbps"", ""60 inch HDTV with Apple TV, HBO Max, Hulu, Netflix, premium cable"", ""Iron"", ""Single level home"", ""First aid kit"", ""General Electric  refrigerator"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Shared BBQ grill: gas"", ""Private gym nearby"", ""Shared outdoor pool - available all year, open specific hours, olympic-sized"", ""Kitchen"", ""Hot water"", ""Books and reading material"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Self check-in"", ""Freezer"", ""Shared beach access"", ""Laundromat nearby"", ""Room-darkening shades"", ""Free carport on premises \u2013 1 space""]",t,f,$140.00,31,90,31.0,90.0,0,205,5,4,0,5.0,5.0,4.8,5.0,5.0,5.0,5.0,,,0,"San Diego, CA",city scrape,
1000795128205508916,541569666,https://www.airbnb.com/rooms/1000795128205508916,2024-12-23,2023-10-12,2023-11-27,2024-12-08,Michael,within an hour,100%,74%,f,1,t,t,University City,32.860931877758205,-117.18728391203408,Entire home,Entire home/apt,8,2 baths,4.0,6.0,"[""Pack \u2019n play/Travel crib - always at the listing"", ""Mini golf"", ""Wifi"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Toaster"", ""Keypad"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""TV"", ""Baby safety gates"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Smoking allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Clothing storage"", ""Refrigerator"", ""Sun loungers"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Oven"", ""Central heating"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Pets allowed"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Indoor fireplace"", ""Dining table"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Exercise equipment: free weights, stationary bike, yoga mat"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Kitchen"", ""Hot water"", ""Books and reading material"", ""Outdoor dining area"", ""Self check-in"", ""Freezer"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,$391.00,2,4,2.0,4.0,23,263,25,24,2,4.96,4.96,4.88,4.96,4.84,4.96,4.8,"STR-09078L, 649442",,0,,city scrape,
1040892344346406470,6531836,https://www.airbnb.com/rooms/1040892344346406470,2024-12-23,2013-05-22,2024-03-07,2024-10-20,Sara,within an hour,100%,100%,t,5,t,t,Ocean Beach,32.7509671,-117.248907,Entire cottage,Entire home/apt,4,1 bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Stove"", ""Smoke alarm"", ""Coffee"", ""Coffee maker: Keurig coffee machine"", ""Refrigerator"", ""Sun loungers"", ""Wine glasses"", ""Fire extinguisher"", ""Oven"", ""Shower gel"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Portable fans"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Smart lock"", ""Iron"", ""Single level home"", ""Outdoor furniture"", ""Babysitter recommendations"", ""Baking sheet"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Beach essentials"", ""Outdoor dining area"", ""55 inch TV with standard cable"", ""Clothing storage: closet"", ""Self check-in"", ""Freezer"", ""Laundromat nearby"", ""Heating - split type ductless system""]",t,f,$117.00,2,90,1.0,1125.0,12,146,15,15,0,4.93,4.93,4.93,4.73,4.93,5.0,4.87,"STR-09460L, 621981",,0,"San Diego, CA",city scrape,
1049348352184382229,482084266,https://www.airbnb.com/rooms/1049348352184382229,2024-12-23,2022-10-03,2024-02-01,2024-10-21,Jennifer,within an hour,100%,100%,t,5,t,t,Mira Mesa,32.92493824982709,-117.1312020479824,Private room in home,Private room,1,1 bath,,,"[""Wifi"", ""Toaster"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Rice maker"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Clothing storage"", ""Dedicated workspace"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Free street parking"", ""Hangers"", ""Dining table"", ""Bathtub"", ""Hot water kettle"", ""Bed linens"", ""Microwave"", ""Smart lock"", ""Outdoor furniture"", ""Washer"", ""Hot water"", ""Lock on bedroom door"", ""Self check-in"", ""Dryer \u2013\u00a0In unit""]",t,t,,31,365,31.0,365.0,0,0,5,5,0,4.8,4.6,4.2,5.0,5.0,5.0,4.8,,,0,"San Diego, CA",previous scrape,
1056028103856033419,188228306,https://www.airbnb.com/rooms/1056028103856033419,2024-12-23,2018-05-06,2024-07-24,2024-12-09,Michael,within an hour,100%,98%,t,3,t,t,Loma Portal,32.74449,-117.24342,Entire home,Entire home/apt,4,1 bath,2.0,2.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Keypad"", ""Carbon monoxide alarm"", ""TV"", ""GE gas stove"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Stainless steel single oven"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Indoor fireplace: electric"", ""Cooking basics"", ""Fire pit"", ""Board games"", ""Bed linens"", ""Private patio or balcony"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Backyard"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Beach essentials"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Books and reading material"", ""Self check-in"", ""Freezer"", ""Heating - split type ductless system""]",t,f,$192.00,3,120,3.0,120.0,17,194,10,10,1,4.9,5.0,5.0,4.8,4.9,4.9,4.9,"STR-09419L, 651023",,0,"Tucson, AZ",city scrape,
